13:55:55.937191,92,100
13:56:10.329444,74,99
13:56:10.578037,68,98
13:56:10.830246,66,98
13:56:11.080067,71,99
13:56:11.332166,70,98
13:56:11.582046,75,99
13:56:11.827567,70,100
13:56:12.077865,73,100
13:56:12.327441,72,99
13:56:12.578084,73,100
13:56:12.832004,66,100
13:56:13.079920,70,99
13:56:13.330028,65,98
13:56:13.578039,75,99
13:56:13.829110,72,98
13:56:14.086293,73,99
13:56:14.340198,71,98
13:56:14.579494,75,99
13:56:14.828444,74,100
13:56:15.084211,73,98
13:56:15.334290,67,98
13:56:15.579294,69,98
13:56:23.331250,71,100
13:56:23.579997,68,100
13:56:23.837254,71,99
13:56:24.079421,67,99
13:56:24.329253,74,98
13:56:24.577810,75,98
13:56:24.828960,74,99
13:56:25.080045,71,99
13:56:25.330443,69,98
13:56:25.579058,66,98
13:56:25.828444,74,98
13:56:26.081527,70,98
13:56:26.334168,66,99
13:56:26.584847,67,98
13:56:26.828663,75,100
13:56:27.081979,71,100
13:56:27.329931,67,100
13:56:27.579611,74,100
13:56:27.829950,68,99
13:56:28.079430,71,100
13:56:28.333516,68,98
13:56:28.581408,75,98
13:56:28.827911,68,100
13:56:29.079839,72,98
13:56:29.328448,72,100
13:56:29.577856,72,99
13:56:29.828866,66,100
13:56:30.079840,72,99
13:56:30.330792,72,98
13:56:30.583680,75,100
13:56:30.830941,73,98
13:56:31.080249,69,100
13:56:31.328443,66,100
13:56:31.579601,67,98
13:56:31.829244,66,99
13:56:32.078814,70,100
13:56:32.328536,69,100
13:56:32.578579,74,100
13:56:32.829535,75,100
13:56:33.081690,70,100
13:56:33.328535,68,98
13:57:52.533472,70,99
13:57:52.783625,71,98
13:57:53.031651,67,98
13:58:03.369178,105,99
13:58:03.611579,99,99
13:58:03.860524,102,99
13:58:04.111596,103,98
13:58:04.362333,102,99
13:58:04.613774,95,98
13:58:04.865575,98,98
13:58:05.113707,101,100
13:58:05.365728,99,99
13:58:05.609634,97,99
13:58:05.858823,101,98
13:58:06.109909,95,100
13:58:06.358932,95,98
13:58:06.614746,98,98
13:58:06.864982,104,100
13:58:07.114015,101,99
13:58:07.358823,105,99
13:58:07.610270,101,99
13:58:07.862832,104,99
13:58:08.109859,101,100
13:58:08.369918,103,98
13:58:08.610972,96,100
13:58:08.865814,101,98
13:58:09.114519,95,98
13:58:09.367154,102,98
13:58:09.611531,103,99
13:58:09.870034,99,99
13:58:10.112047,103,99
13:58:10.359830,96,99
13:58:10.610452,105,98
13:58:10.860148,103,100
13:58:11.109858,103,99
13:58:11.359837,102,98
13:58:11.609725,103,100
13:58:11.861010,102,98
13:58:12.112494,104,99
13:58:12.361504,98,100
13:58:12.610995,99,100
13:58:12.859861,98,98
13:58:13.120209,101,99
13:58:13.361474,99,99
13:58:13.612763,105,100
13:58:13.873236,95,98
13:58:14.109287,96,98
13:58:14.359193,102,98
13:58:14.610832,98,99
13:58:14.860214,98,98
13:58:15.110221,105,98
13:58:15.360359,100,100
13:58:15.610381,99,100
13:58:15.861261,98,99
13:58:16.109833,103,98
13:58:16.359641,100,100
13:58:16.609831,104,99
13:58:16.859892,100,100
13:58:17.110807,97,99
13:58:17.360890,96,98
13:58:17.610437,105,100
13:58:17.861878,96,98
14:02:18.110341,97,98
