01:21:35.000232,93,98
01:21:35.264227,89,97
01:21:35.500273,87,97
01:24:02.328701,90,97
01:24:02.577756,91,97
01:24:02.829813,90,98
01:24:03.077869,93,97
01:24:03.339928,87,98
01:24:03.591984,89,98
01:24:03.830039,92,97
01:24:04.078094,89,98
01:24:04.328150,91,97
01:24:04.578207,90,97
01:24:04.828263,92,97
01:24:05.084321,91,97
01:24:05.336377,88,96
01:24:05.580432,90,97
01:24:05.828121,89,96
01:24:06.079177,92,96
01:24:06.328233,89,97
01:24:06.578289,89,97
01:24:06.828346,90,98
01:24:07.078402,89,97
01:24:07.330459,90,96
01:24:07.578515,92,97
01:24:07.828571,93,97
01:24:08.078627,93,97
01:24:08.328684,90,96
01:24:08.586742,90,98
01:24:08.828796,88,98
01:24:09.079853,88,98
01:24:09.327909,91,97
01:24:09.578965,91,97
01:24:09.838024,91,97
01:24:10.078078,88,98
01:24:10.342137,90,97
01:24:10.578190,87,96
01:24:10.830314,93,98
01:24:11.078369,89,96
01:24:11.329741,90,98
01:24:11.579798,87,98
01:24:11.835855,88,98
01:24:12.078095,88,96
01:24:12.328151,93,98
01:24:12.580207,88,96
01:24:12.842267,93,97
01:24:13.078320,92,98
01:24:13.328376,87,98
01:24:13.578433,89,98
01:24:13.828489,92,96
01:24:14.078545,93,97
01:24:14.330602,93,98
01:24:14.577658,90,98
01:24:14.827714,89,98
01:24:15.083772,87,97
01:24:15.331827,91,98
01:24:15.587885,92,97
01:24:15.829941,92,96
01:24:16.079996,88,96
01:24:16.328052,87,98
01:24:16.578108,89,98
01:24:16.828165,92,96
01:24:17.079222,92,97
01:24:17.332191,87,96
01:24:17.580835,87,96
01:24:17.831895,91,98
01:24:18.081951,90,98
01:24:18.331007,93,96
01:24:18.581063,89,96
01:24:18.831119,92,98
01:24:19.080665,92,96
01:24:19.328447,89,97
01:24:19.579175,87,97
01:24:19.829446,92,97
01:24:20.082181,92,97
01:24:20.329960,89,98
01:24:20.581187,91,97
01:24:20.830020,91,98
01:24:21.081192,92,98
01:24:21.327543,93,98
01:24:21.578543,93,97
01:24:21.828543,89,97
01:28:29.514992,79,98
01:28:29.765048,76,97
01:28:30.015104,79,98
01:28:30.265161,77,97
01:28:30.515217,81,96
01:28:30.765273,77,97
01:28:31.015329,81,98
01:28:31.265386,82,96
01:28:31.515442,76,97
01:28:31.765498,78,96
01:28:32.015555,77,96
01:28:32.265611,77,98
01:28:32.515668,76,97
01:28:32.765724,79,97
01:28:33.015780,79,96
01:28:33.265836,82,96
01:28:33.515893,82,97
01:28:33.764949,78,98
01:28:34.015005,81,96
01:28:34.265061,82,97
01:28:34.515118,78,97
01:28:34.765174,80,98
01:28:35.015230,80,96
01:28:35.265287,80,97
01:28:35.515343,77,96
01:28:35.765399,82,98
01:28:36.015456,80,97
01:28:36.265512,78,97
01:28:36.515568,82,98
01:28:36.766625,80,97
01:28:37.016682,81,97
01:28:37.265738,79,97
01:28:37.515794,78,98
01:28:37.765849,77,97
01:28:38.015906,82,97
01:28:38.264962,82,96
01:28:38.515019,79,98
01:28:38.765075,77,97
01:28:39.015131,78,97
01:28:39.265188,77,96
01:28:39.515244,82,96
01:28:39.765301,79,96
01:28:40.015357,77,98
01:28:40.265413,82,97
01:28:40.515469,80,97
01:28:40.765526,77,98
01:28:41.015583,80,96
01:28:41.266639,78,98
01:28:41.515695,81,98
01:28:41.766751,77,97
01:28:42.015807,78,97
01:28:42.265864,81,96
01:28:42.515920,79,96
01:28:42.764976,76,96
01:28:43.015033,77,97
01:28:43.265088,76,98
01:28:43.515144,81,97
01:28:43.765201,79,96
01:28:44.015257,76,96
01:28:44.265314,80,96
01:28:44.515370,78,96
01:28:44.765426,80,97
01:28:45.015483,82,98
01:28:45.265539,80,96
01:28:45.515595,81,97
01:28:45.766652,81,97
01:28:46.015708,82,97
01:28:46.265764,78,96
01:28:46.515820,81,97
01:28:46.765877,79,97
01:28:47.015933,80,96
01:28:47.264989,78,98
01:28:47.515046,81,98
01:28:47.765102,82,96
01:28:48.015158,81,98
01:28:48.265214,80,96
01:28:48.515271,76,96
01:28:48.765327,80,98
01:28:49.015383,76,96
01:28:49.265440,78,98
01:28:49.515496,76,97
01:28:49.765552,82,97
01:28:50.016609,82,98
01:28:50.265665,81,97
01:28:50.515721,81,96
01:28:50.765778,78,97
01:28:51.015834,76,98
01:28:51.265890,82,98
01:28:51.514946,77,97
01:28:51.765003,76,97
01:28:52.015059,77,96
01:28:52.265115,80,96
01:28:52.515172,79,97
01:28:52.765228,80,98
01:28:53.015285,77,98
01:28:53.265341,81,97
01:28:53.515397,76,98
01:28:53.765453,78,96
01:28:54.015510,79,98
01:28:54.265566,79,97
01:28:54.515623,82,96
01:28:54.765679,82,96
01:28:55.016736,78,97
01:28:55.265791,77,98
01:28:55.515848,77,97
01:28:55.765904,81,97
