01:17:25.361600,83,96
01:17:25.610725,80,97
01:17:25.859634,80,96
01:17:26.109610,80,96
01:17:26.359679,80,96
01:17:26.610402,81,98
01:17:26.859424,82,98
01:17:27.110510,77,97
01:17:27.359607,81,96
01:17:27.609232,80,98
01:17:27.860176,83,97
01:17:28.110266,81,96
01:17:28.360655,80,96
01:17:28.609193,82,97
01:17:28.860774,81,98
01:17:29.109413,80,96
01:17:29.360447,77,97
01:17:29.610400,83,98
01:17:29.861402,81,96
01:17:30.110419,77,97
01:17:30.360923,81,97
01:17:30.609488,78,98
01:17:30.859118,77,98
01:17:31.111417,79,96
01:17:31.360915,77,96
01:17:31.609434,78,97
01:17:31.860384,83,96
01:17:32.109412,77,96
01:17:32.361437,80,98
01:17:32.611225,78,97
01:17:32.860489,78,96
01:17:33.109406,77,97
01:17:33.361334,83,96
01:17:33.610331,81,98
01:17:33.860320,82,98
01:17:34.110175,81,97
01:17:34.360437,81,96
01:17:34.611230,82,98
01:17:34.860431,79,97
01:17:35.111402,77,97
01:17:35.359425,78,97
01:17:35.609284,82,96
01:17:35.860401,79,97
01:17:36.110465,83,97
01:17:36.360231,82,98
01:17:36.610419,83,98
01:17:36.859405,79,97
01:17:37.109669,81,97
01:17:37.360300,81,98
01:17:37.609300,81,96
01:17:37.861444,81,98
01:17:38.111569,78,97
01:17:38.361074,82,97
01:17:38.611419,81,98
01:17:38.861403,80,97
01:17:39.110716,78,98
01:17:39.359240,81,96
01:17:39.610706,83,96
01:17:39.861089,78,96
01:17:40.109461,82,98
01:17:40.360474,78,97
01:17:40.609418,78,98
01:17:40.861284,81,96
01:17:41.109408,81,96
01:17:41.360782,82,96
01:17:41.610905,77,96
01:17:41.860239,77,97
01:17:42.109413,77,96
01:17:42.362501,82,98
01:17:42.610081,83,98
01:17:42.862195,78,96
01:17:43.110427,79,96
01:17:43.361424,80,98
01:17:43.611403,83,96
01:17:43.860454,78,97
01:17:44.111420,80,97
01:17:44.359406,79,96
01:17:44.610543,78,96
01:17:44.859580,81,98
01:17:45.110419,79,98
01:17:45.359406,77,96
01:17:45.611416,83,98
01:17:45.861415,80,97
01:17:46.111446,80,97
01:17:46.362314,81,97
01:17:46.609234,83,97
01:17:46.861480,83,98
01:17:47.111416,81,96
01:17:47.361431,78,96
01:17:47.610406,78,98
01:17:47.859627,79,98
01:17:48.109230,80,96
01:17:48.359185,81,98
01:17:48.611195,78,98
01:17:48.860286,83,97
01:17:49.111413,79,97
01:17:49.360422,83,98
01:17:49.611643,78,98
01:17:49.859643,77,96
01:17:50.110293,80,97
01:17:50.361197,83,97
01:17:50.609303,78,98
01:17:50.861493,81,96
01:17:51.109502,80,96
01:17:51.361428,80,97
01:17:51.611635,77,98
01:17:51.861642,78,97
01:17:52.111419,78,97
01:17:52.361256,82,96
01:17:52.609408,79,96
01:17:52.859249,81,97
01:17:53.109230,78,97
01:17:53.361319,82,97
01:17:53.609605,82,96
01:17:53.861444,81,98
01:17:54.111028,82,98
01:17:54.359604,79,97
01:17:54.611161,77,96
01:17:54.860410,78,96
01:17:55.111319,79,96
01:17:55.360237,82,98
01:17:55.611608,83,97
01:17:55.860266,83,97
01:17:56.111402,77,96
01:17:56.361406,78,98
01:17:56.611409,80,98
01:17:56.861267,80,96
01:17:57.110264,81,97
01:17:57.359603,77,96
01:17:57.611416,83,96
01:17:57.860608,79,98
01:17:58.110259,79,96
01:17:58.361206,78,97
01:17:58.611440,77,96
01:17:58.860406,77,97
01:17:59.110246,81,98
01:17:59.360486,78,97
01:17:59.609601,82,96
01:17:59.859405,77,98
01:18:00.110237,80,97
01:18:00.359481,77,96
01:18:00.609239,77,97
01:18:00.859171,81,96
01:18:01.110401,77,96
01:18:01.361419,79,98
01:18:01.610630,77,97
01:18:01.861402,77,98
01:18:02.110402,79,97
01:18:02.359523,80,97
01:18:02.610149,79,96
01:18:02.861153,77,97
01:18:03.110496,82,97
01:18:03.360403,82,98
01:18:03.610614,77,97
01:18:03.859423,83,97
01:18:04.109578,82,97
01:18:04.361495,80,98
01:18:04.611403,81,98
01:18:04.859147,82,98
01:18:05.112152,78,97
01:18:05.360821,81,96
01:18:05.609691,78,97
01:18:05.860406,81,97
01:18:06.109473,77,98
01:18:06.358884,83,98
01:18:06.609234,81,97
01:18:06.860034,78,98
01:18:07.111071,77,98
01:18:07.360128,80,97
01:18:07.609183,80,98
01:18:07.859240,83,98
01:18:08.110296,78,98
01:18:08.361353,79,96
01:18:08.610409,83,98
01:18:08.859465,82,96
01:18:09.110521,79,98
01:18:09.359577,77,96
01:18:09.609388,80,98
01:18:09.859401,80,98
01:18:10.109604,79,98
01:18:10.359676,77,98
01:18:10.610495,80,98
01:18:10.861184,82,97
01:18:11.111224,78,97
01:18:11.362230,79,96
01:18:11.610422,82,98
01:18:11.861310,80,96
01:18:12.109280,79,97
01:18:12.359647,77,96
01:18:12.611402,82,98
01:18:12.860239,83,97
01:18:13.111302,82,98
01:18:13.360228,82,97
01:18:13.610549,81,96
01:18:13.861029,81,96
01:18:14.111401,81,96
01:18:14.360983,77,96
01:18:14.610412,79,96
01:18:14.860415,80,96
01:18:15.110376,83,96
01:18:15.362387,82,98
01:18:15.611397,79,98
01:18:15.859404,83,98
01:18:16.109599,81,96
01:18:16.359483,80,96
01:18:16.611487,82,96
01:18:16.861412,81,97
01:18:17.109424,79,98
01:18:17.359227,83,97
01:18:17.615212,80,96
